Date,AUDEUR=X,CHFEUR=X,CNYEUR=X,JPYEUR=X,KRWEUR=X,MXNEUR=X,USDEUR=X
2019-04-01 0:00,0.6306800246238708,0.876800001,0.13258999586105347,0.008002,0.000765,0.046983,0.8940399885177612
2019-05-01 0:00,0.620199978,0.8919900059700012,0.1300099939107895,0.00821,0.00075,0.046,0.8983799815177917
2019-06-01 0:00,0.6164500117301941,0.9002699851989746,0.12793999910354614,0.008137,0.00076,0.045623001,0.8778899908065796
2019-07-01 0:00,0.6161100268363953,0.905210018,0.12999999523162842,0.008253,0.00076,0.046992999,0.8962200284004211
2019-08-01 0:00,0.6118800044059753,0.9169099926948547,0.1269499957561493,0.008544,0.00075,0.045224998,0.9081000089645386
2019-09-01 0:00,0.6176000237464905,0.9219099879264832,0.12814000248908997,0.008464,0.000766,0.046390000730752945,0.9138500094413757
2019-10-01 0:00,0.6182379722595215,0.906387985,0.12692900002002716,0.00824,0.000766,0.046950001269578934,0.8964999914169312
2019-11-01 0:00,0.6131809949874878,0.9072759747505188,0.12888100743293762,0.008289,0.000767,0.046443999,0.9074410200119019
2019-12-01 0:00,0.6249300241470337,0.9214500188827515,0.12756100296974182,0.008196,0.000771,0.047134999,0.8926740288734436
2020-01-01 0:00,0.607990026,0.9351480007171631,0.13052299618721008,0.008325,0.076254003,0.048232998698949814,0.9066900014877319
2020-02-01 0:00,0.5918160080909729,0.9386559724807739,0.12953899800777435,0.008389,0.000754,0.046199001371860504,0.9066179990768433
2020-03-01 0:00,0.5591400265693665,0.9442870020866394,0.1275710016489029,0.008388,0.000744,0.038015001,0.9065799713134766
2020-04-01 0:00,0.6025500297546387,0.9438589811325073,0.12972700595855713,0.008621,0.000752,0.038690000772476196,0.9193500280380249
2020-05-01 0:00,0.6000900268554688,0.9365800023078918,0.12607799470424652,0.008353,0.00073,0.040612001,0.9000899791717529
2020-06-01 0:00,0.6109700202941895,0.9348419904708862,0.12540000677108765,0.008261,0.000742,0.038554002,0.8891100287437439
2020-07-01 0:00,0.6065999865531921,0.9268440008163452,0.12003599852323532,0.008042,0.00071,0.038261998,0.8422999978065491
2020-08-01 0:00,0.6183000206947327,0.9284399747848511,0.12219999730587006,0.007946,0.000705,0.038568001,0.8390499949455261
2020-09-01 0:00,0.6083499789237976,0.9259260296821594,0.12477699667215347,0.008056,0.000732,0.038040999323129654,0.851639986
2020-10-01 0:00,0.6018490195274353,0.9354270100593567,0.12810200452804565,0.008182,0.000757,0.040391002,0.8564000129699707
2020-11-01 0:00,0.6180999875068665,0.9236900210380554,0.1269329935312271,0.008025,0.000755,0.041676,0.835319996
